Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
41,2015-03-04,28.636442184448242,28.863681136539967,28.587433194182317,28.7612031577263,126665200
42,2015-03-05,28.16192054748535,28.683230483724483,28.017111665298497,28.645357888294036,226068400
43,2015-03-06,28.204248428344727,28.821354861270127,28.128503236447628,28.60525568485425,291368400
44,2015-03-09,28.324554443359375,28.865917447692816,27.86116663945167,28.50723594494099,354114000
45,2015-03-10,27.738630294799805,28.34237024672098,27.5804550335683,28.161917090893873,275426400
46,2015-03-11,27.232913970947266,27.796553044141444,27.20395287735549,27.7920981450098,275756000
47,2015-03-12,27.725269317626953,27.82552241859193,27.09702301042018,27.248515112142833,193450800
48,2015-03-13,27.533668518066406,27.936905708282026,27.308659578991268,27.714123368821554,207309200
49,2015-03-16,27.836652755737305,27.836652755737305,27.373266779429162,27.598275719474515,143497200
50,2015-03-17,28.30227279663086,28.36465158895827,27.992605434937918,28.048301028043767,204092400
51,2015-03-18,28.620849609375,28.774569979250792,28.153007000698736,28.293359273393268,261083600
52,2015-03-19,28.404747009277344,28.79461608587527,28.38246911626775,28.683224921133004,183238000
53,2015-03-20,28.04829978942871,28.605253996197433,27.883441317030055,28.57183800156527,274780400
54,2015-03-23,28.34014129638672,28.48272185815682,28.186420937727494,28.320091701619532,150838800
55,2015-03-24,28.224294662475586,28.525048776130525,28.195331871021246,28.344597327754162,131369200
56,2015-03-25,27.486886978149414,28.253258840820795,27.486886978149414,28.190880051941875,206620800
57,2015-03-26,27.678476333618164,27.821056889514004,27.313113446673285,27.348759435494394,190291600
58,2015-03-27,27.45792579650879,27.780959537766382,27.38218061016489,27.75199844293392,158184800
59,2015-03-30,28.15300750732422,28.15969070618787,27.62501270106702,27.636152498969455,188398800
60,2015-03-31,27.72081184387207,28.17974300661866,27.70521714512907,28.09062971393237,168362400
61,2015-04-01,27.680706024169922,27.874527273814653,27.42450599064718,27.80769189126285,162485600
62,2015-04-02,27.919086456298828,27.972553749023255,27.667342990847324,27.85447936523012,128880400
63,2015-04-06,28.371337890625,28.406983889964096,27.69853580020015,27.72972519977446,148776000
64,2015-04-07,28.07281494140625,28.54288431270929,28.066131740347664,28.435949696381755,140049200
65,2015-04-08,27.981464385986328,28.15969095583819,27.841112109521802,28.037159976603217,149316800
66,2015-04-09,28.195335388183594,28.19979198728373,27.77205025717625,28.03716011401972,129936000
67,2015-04-10,28.31563377380371,28.340139966053933,27.90571510288052,28.059433754629573,160752000
68,2015-04-13,28.259937286376953,28.64312485295536,28.206470004858815,28.59856566891748,145460400
69,2015-04-14,28.13741111755371,28.357965165260012,28.05052613816352,28.2933580806401,102098400
70,2015-04-15,28.244346618652344,28.32232010275282,28.0728049536313,28.161918235329477,115881600
71,2015-04-16,28.108449935913086,28.315637598572906,28.095083538223587,28.132956131473513,113476000
72,2015-04-17,27.792104721069336,28.101772124671196,27.727497620359582,27.97033132300624,207828000
73,2015-04-20,28.427024841308594,28.542870904526563,27.885663713834685,27.9747769853762,188217200
74,2015-04-21,28.27330780029297,28.56069552534772,28.219838814506353,28.538419330811536,129740400
75,2015-04-22,28.654272079467773,28.709967681176824,28.141873563561433,28.29113736821492,150618000
76,2015-04-23,28.8881893157959,29.055276092172793,28.547332563938166,28.582978558751968,183083600
77,2015-04-24,29.02408790588379,29.102063097864274,28.790165729331633,29.070873700949942,178103600
78,2015-04-27,29.552074432373047,29.659012397311027,29.21790094056609,29.476329256750056,387816800
79,2015-04-28,29.086458206176758,29.973130859014958,28.8659058921822,29.955311265458246,475696000
80,2015-04-29,28.65871810913086,29.315925287019514,28.58297293459747,28.99734819445281,253544400
81,2015-04-30,27.881216049194336,28.658726103246263,27.754230156700498,28.658726103246263,332781600
82,2015-05-01,28.727785110473633,28.99067006724177,27.91463084297233,28.09285571406123,234050400
83,2015-05-04,28.672088623046875,29.088693941596958,28.57406384221156,28.850315188257536,203953200
84,2015-05-05,28.026020050048828,28.61639191231994,28.021563451261255,28.549556528061796,197085600
85,2015-05-06,27.850032806396484,28.237673769207067,27.48244144697666,28.19534456245533,288564000
86,2015-05-07,28.022293090820312,28.205737697166054,27.744887719823435,27.912672483193134,175763600
87,2015-05-08,28.550243377685547,28.550243377685547,28.212436391614474,28.339952687353417,222201600
88,2015-05-11,28.259416580200195,28.536820128929442,28.10505411598105,28.498789341360546,168143200
89,2015-05-12,28.158750534057617,28.384699391912346,27.92385124630615,28.098347079815507,192640000
90,2015-05-13,28.19007110595703,28.45405247207108,28.158751427502352,28.221390784411707,138776800
91,2015-05-14,28.84778594970703,28.84778594970703,28.447341247172464,28.50326948802633,180814000
92,2015-05-15,28.807518005371094,28.968591605131238,28.682239297466264,28.874632574202614,152832000
93,2015-05-18,29.125192642211914,29.243760245389478,28.715797490006917,28.72027270529355,203531600
94,2015-05-19,29.098342895507812,29.279549825447738,29.00214455904792,29.237043821913492,178532800
95,2015-05-20,29.096101760864258,29.301917237151514,28.935028185754533,29.08267953186982,145819600
96,2015-05-21,29.393644332885742,29.447336669720922,29.04465267742884,29.09834501426402,158921600
97,2015-05-22,29.650909423828125,29.74710775614542,29.3958768271936,29.440622142832332,182384000
98,2015-05-26,28.997665405273438,29.733682768025865,28.885808953731924,29.664332314244206,282790400
99,2015-05-27,29.539052963256836,29.588270079591037,29.093866429490628,29.15874167542845,183332800
100,2015-05-28,29.48088836669922,29.51891915352305,29.3287652194039,29.49878580995542,122933200
101,2015-05-29,29.14532470703125,29.407068465551777,29.060312688274706,29.357851340333667,203538000
102,2015-06-01,29.20348358154297,29.393640932277773,29.09386643353744,29.14531945022551,128451200
103,2015-06-02,29.073740005493164,29.230338406743176,28.93056383669471,29.051367342347824,134670400
104,2015-06-03,29.109519958496094,29.292966165583337,29.06030284994038,29.23032682989203,123934000
105,2015-06-04,28.939504623413086,29.21243466979933,28.838834488110578,28.988721740865582,153800400
106,2015-06-05,28.780670166015625,29.013333549780093,28.71579491133615,28.97082754234685,142507200
107,2015-06-08,28.590513229370117,28.90594928095356,28.373511413479815,28.836595405014542,210699200
108,2015-06-09,28.505502700805664,28.65315406199824,28.102820428705932,28.34442910924805,224301600
109,2015-06-10,28.832120895385742,28.935026922241622,28.60169516468053,28.61735500008826,156349200
110,2015-06-11,28.767240524291992,29.12294321025097,28.742631969148345,28.899230313886143,141563600
111,2015-06-12,28.449573516845703,28.709081340547552,28.436151286928105,28.677761666210326,147544800
112,2015-06-15,28.393653869628906,28.465241962162057,28.122961341400593,28.210209275838036,175955600
113,2015-06-16,28.545764923095703,28.601693146576217,28.270599019376174,28.418248641831887,125976400
114,2015-06-17,28.478654861450195,28.6084070554388,28.353374467993678,28.572613876447008,131672400
115,2015-06-18,28.608407974243164,28.704604599389626,28.46075833261961,28.462995939751615,141628800
116,2015-06-19,28.32206153869629,28.59499163400827,28.277319627606737,28.570383070870665,218867600
117,2015-06-22,28.548011779785156,28.64868193195067,28.429444180676377,28.52116560937026,136157200
118,2015-06-23,28.41825294494629,28.548006852699064,28.384695664417926,28.518924786531382,121075600
119,2015-06-24,28.659868240356445,29.037943699460534,28.438392881690522,28.458526229389932,221123600
120,2015-06-25,28.52340316772461,28.903714527243146,28.52340316772461,28.82765293805723,127752400
121,2015-06-26,28.355619430541992,28.63302304016514,28.301928794729825,28.561434956817404,176267200
122,2015-06-29,27.85897445678711,28.29297814257392,27.847789832935604,28.067027576522655,196645600
123,2015-06-30,28.060314178466797,28.21467665349399,27.932797870729548,28.091633853574592,177482800
124,2015-07-01,28.32206153869629,28.398124835701932,28.185596491040297,28.38917611212512,120955200
125,2015-07-02,28.28626251220703,28.34219074292127,28.13637355672932,28.2840249050761,108844000
126,2015-07-06,28.187835693359375,28.239290430138464,27.930565423053128,27.950700478938717,112241600
127,2015-07-07,28.118480682373047,28.221388432547396,27.68895052960031,28.163222588781263,187787200
128,2015-07-08,27.420494079589844,27.88357978178453,27.413782964699145,27.84778660010273,243046400
129,2015-07-09,26.86121940612793,27.753833783750146,26.671063700570574,27.70685425932737,314380000
130,2015-07-10,27.579334259033203,27.706850581768144,27.116248486280572,27.27955970294542,245418000
131,2015-07-13,28.111766815185547,28.134137766199725,27.811990609854252,27.970826580887323,165762000
132,2015-07-14,28.1005859375,28.27060827041979,27.973069614508784,28.19678258163685,127072400
133,2015-07-15,28.371274948120117,28.44510062786121,28.093871380758944,28.125191055777417,134596800
134,2015-07-16,28.74935531616211,28.76278096307061,28.48984913348864,28.57709706365249,144889600
135,2015-07-17,28.997665405273438,28.997665405273438,28.704602048408756,28.87686193958732,184658800
136,2015-07-20,29.54576873779297,29.747109012316272,29.239279697949044,29.299683145741415,235600800
137,2015-07-21,29.250463485717773,29.735920099138877,29.15426857128515,29.720261970235313,307025600
138,2015-07-22,28.013336181640625,28.075975535245707,27.29074259416629,27.29074259416629,461802400
139,2015-07-23,27.999906539916992,28.43167078539024,27.977533885155665,28.232566446930687,203998000
140,2015-07-24,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200
141,2015-07-27,27.465242385864258,27.653162180581276,27.31983031121724,27.536830472710115,177822000
142,2015-07-28,27.601696014404297,27.720265280930853,27.416015611114233,27.601696014404297,134472400
143,2015-07-29,27.51445960998535,27.628553710498,27.353385987330935,27.55025450692839,148046800
144,2015-07-30,27.375749588012695,27.42049148758414,27.228098247197618,27.364563259722804,134513200
145,2015-07-31,27.136377334594727,27.436151822122643,27.049129434087703,27.42720310068678,171540000
146,2015-08-03,26.496564865112305,27.42049882207133,26.290747634366717,27.181126011068677,279904000
147,2015-08-04,25.64645004272461,26.331011059255985,25.33548920797381,26.268371712226212,496554400
148,2015-08-05,25.81647491455078,26.2728495398974,25.078221492738294,25.268377159934126,397250400
149,2015-08-06,25.87265396118164,26.180528605790244,25.64568237253006,26.061424329374656,211612000
150,2015-08-07,25.960294723510742,26.12434512903234,25.731075417412494,25.749053872857033,154681600
151,2015-08-10,26.90414810180664,26.964823257152304,26.18727291592603,26.18727291592603,219806400
152,2015-08-11,25.504108428955078,26.558072064951187,25.46815322370906,26.474922973881796,388331200
153,2015-08-12,25.897375106811523,25.93782577939821,24.63666447813325,25.288368996687595,404870000
154,2015-08-13,25.87714385986328,26.15805075865789,25.74006115608994,26.07714943464347,194143200
155,2015-08-14,26.059173583984375,26.137827180597522,25.620959463911245,25.69062383312292,171718000
156,2015-08-17,26.328853607177734,26.438968677336188,25.955808267122052,26.077160303723765,163538800
157,2015-08-18,26.180530548095703,26.391773145799746,26.07041549195047,26.164799825789242,138242800
158,2015-08-19,25.84568977355957,26.185024169338757,25.771529919705788,26.09063983599038,193146000
159,2015-08-20,25.315330505371094,25.697363208610664,25.08610951181161,25.636688071797668,274006400
160,2015-08-21,23.766969680786133,25.14678413224432,23.742249738290994,24.816437368463376,513102000
161,2015-08-24,23.173702239990234,24.450143592679783,20.674753193310664,21.31971621993792,648825200
162,2015-08-25,23.313026428222656,24.96925423182035,23.259092780102446,24.96925423182035,414406400
163,2015-08-26,24.650144577026367,24.69508899839027,23.60741822780192,24.065856812176996,387098400
164,2015-08-27,25.376008987426758,25.447921095676033,24.724304542000255,25.22094952201045,338464400
165,2015-08-28,25.45915985107422,25.463653608053637,25.0658901063542,25.207466597226198,212657600
166,2015-08-31,25.340057373046875,25.73782090298381,25.169265448863946,25.176006942071666,224917200
167,2015-09-01,24.207439422607422,25.14229693113925,24.12653807774639,24.75352264315936,307383600
168,2015-09-02,25.245668411254883,25.245668411254883,24.52429957443131,24.77149906032221,247555200
169,2015-09-03,24.802963256835938,25.34455102127402,24.72880340282985,25.279380396346262,212935600
170,2015-09-04,24.555761337280273,24.82093756828598,24.3849711450881,24.488344697579144,199985200
171,2015-09-08,25.238927841186523,25.295109232847622,24.79172444362976,25.11308207251206,219374400
172,2015-09-09,24.75351905822754,25.62320581775102,24.668122254064002,25.5647784106621,340043200
173,2015-09-10,25.29735565185547,25.45691059012578,24.697338831630514,24.780486189668327,251571200
174,2015-09-11,25.665904998779297,25.665904998779297,25.115328084105002,25.122069576318335,199662000
175,2015-09-14,25.913101196289062,26.26816795724045,25.811975390160278,26.198503589219275,233453600
176,2015-09-15,26.13109016418457,26.187271559176203,25.71310044828522,26.05243655410031,173364800
177,2015-09-16,26.16030502319336,26.189518730732296,25.942320940999544,26.12434810820383,148694000
178,2015-09-17,25.600730895996094,26.17827541537375,25.555786477682677,25.99175453630538,256450400
179,2015-09-18,25.495121002197266,25.68613915155538,25.140055824253956,25.216461712380863,297141200
180,2015-09-21,25.8906307220459,25.926587633449145,25.54230714405641,25.544553165129184,200888000
181,2015-09-22,25.483882904052734,25.659168594435812,25.28612328247574,25.479387432005858,201384800
182,2015-09-23,25.690628051757812,25.780518626013613,25.461408716199617,25.53556685402956,143026800
183,2015-09-24,25.84343719482422,25.955799965236498,25.252409639682764,25.45016749838124,200878000
184,2015-09-25,25.778274536132812,26.22323199864584,25.623213316473365,26.16705059610492,224607600
185,2015-09-28,25.268144607543945,25.746809472755803,25.268144607543945,25.585006781833457,208436000
186,2015-09-29,24.508573532104492,25.508603486722965,24.238903496319892,25.355790009239616,293461600
187,2015-09-30,24.7872314453125,25.065890676414476,24.434412363463366,24.758016023461767,265892000
188,2015-10-01,24.625431060791016,24.6344202903149,24.115303001061907,24.510820527511754,255716400
189,2015-10-02,24.805206298828125,24.94678449665644,24.169234277235294,24.2726078274395,232079200
190,2015-10-05,24.895095825195312,25.027684789490863,24.51081534552357,24.69284248996812,208258800
191,2015-10-06,25.014205932617188,25.110838008986548,24.66812830363205,24.861392456370766,192787200
192,2015-10-07,24.895095825195312,25.117573636685297,24.587222923062672,25.1108321445977,187062400
193,2015-10-08,24.60744857788086,24.76250976140156,24.317552402590827,24.76250976140156,247918400
194,2015-10-09,25.19623374938965,25.232188952212557,24.60520435083391,24.71981488171479,211064400
195,2015-10-12,25.079370498657227,25.337805218512766,25.043415302979504,25.333311461997994,121868800
196,2015-10-13,25.122074127197266,25.2703921263182,24.872628582997322,24.904090028705404,132197200
197,2015-10-14,24.767005920410156,25.061395881021138,24.620933950775356,25.00970995784766,177849600
198,2015-10-15,25.13780403137207,25.19173769161226,24.829929363232353,24.92880916910616,150694000
199,2015-10-16,24.95353126525879,25.169267639281625,24.838920727192807,25.119827732095505,156930400
200,2015-10-19,25.10858726501465,25.11308102177071,24.74453124505576,24.89959242819898,119036800
201,2015-10-20,25.56702995300293,25.656920533078075,24.904090139674107,25.02094669360765,195871200
202,2015-10-21,25.56477928161621,25.973779717771897,25.551294582619498,25.618712934043362,167180800
203,2015-10-22,25.955806732177734,25.955806732177734,25.64119055009577,25.692878192349628,166616400
204,2015-10-23,26.760326385498047,26.794035570324375,26.14233095025673,26.225478329705258,237467600
205,2015-10-26,25.9063663482666,26.5468339518787,25.825464996808208,26.535598700827396,265335200
206,2015-10-27,25.7423152923584,26.189518706374272,25.616467804532167,25.93333168813241,279537600
207,2015-10-28,26.80301856994629,26.80976177739166,26.08164968009789,26.27716154753197,342205600
208,2015-10-29,27.086170196533203,27.122127107408968,26.57828997479224,26.67492202962101,204909200
209,2015-10-30,26.854713439941406,27.241241807291463,26.843476472359157,27.18955415674187,197461200
210,2015-11-02,27.23224449157715,27.272695162535726,26.879425417196202,27.146849392673488,128813200
211,2015-11-03,27.54460906982422,27.751356152892235,27.12437169736484,27.14459788729529,182076000
212,2015-11-04,27.416519165039062,27.825519628264583,27.331124066834178,27.67045843843886,179544400
213,2015-11-05,27.290130615234375,27.689598432935576,27.12312235636019,27.50002004779122,158210800
214,2015-11-06,27.32172203063965,27.490987617424928,27.22242072392279,27.333007091835434,132169200
215,2015-11-09,27.211143493652344,27.49099552888714,27.093786743992297,27.299161486362152,135485600
216,2015-11-10,26.35352897644043,26.646923419181427,26.19329105588032,26.382869453829933,236511600
217,2015-11-11,26.204574584960938,26.50022464567781,26.001455499718507,26.26325381444406,180872000
218,2015-11-12,26.116559982299805,26.36481590890519,26.100761924839254,26.2384314492208,130102400
219,2015-11-13,25.35373306274414,26.082704449365423,25.33793500653174,25.9991994540376,183249600
220,2015-11-16,25.768999099731445,25.78253979888415,25.051312773035,25.137073404100477,152426800
221,2015-11-17,25.658418655395508,25.965353867662554,25.574913640252767,25.936013383549465,110467600
222,2015-11-18,26.470884323120117,26.51602112967287,26.06690353359545,26.125582759601066,186698800
223,2015-11-19,26.807159423828125,27.026076561662183,26.35127145781716,26.54987582645955,173183200
224,2015-11-20,26.92452049255371,27.064445646040554,26.822960080463307,26.901950364183147,137148400
225,2015-11-23,26.5747013092041,27.021563286288874,26.482168614034364,26.917745528146632,129930000
226,2015-11-24,26.82973289489746,26.935806309290797,26.43252408260051,26.479918257186196,171212800
227,2015-11-25,26.637895584106445,26.90872161960704,26.613069821139085,26.904206905326248,85553200
228,2015-11-27,26.588241577148438,26.723655443192385,26.54084741277659,26.69657232561183,52185600
229,2015-11-30,26.698833465576172,26.949346742651052,26.574704644733995,26.628869165711,156721200
230,2015-12-01,26.48217010498047,26.81393100148749,26.373841070524477,26.80039030264523,139409600
231,2015-12-02,26.242942810058594,26.655951357520163,26.19780599779505,26.482171014401594,133546400
232,2015-12-03,25.99920082092285,26.358044862126114,25.778028022321287,26.303880341101518,166278000
233,2015-12-04,26.86358070373535,26.9132322252668,25.978886187647753,26.019510003277226,231108000
234,2015-12-07,26.694324493408203,27.05091125375348,26.58825106402681,26.85230681954242,128336800
235,2015-12-08,26.683032989501953,26.766536259717242,26.373840504981796,26.52279335462948,137238000
236,2015-12-09,26.093990325927734,26.561163399170145,25.972118864839405,26.54987833501308,185445600
237,2015-12-10,26.218116760253906,26.391897101473468,26.069163903924707,26.188778004789107,116850800
238,2015-12-11,25.543317794799805,26.042087089628303,25.468840487671628,25.996950266928483,187544800
239,2015-12-14,25.385330200195312,25.430467010460585,24.778230287531414,25.31762326293846,257274800
240,2015-12-15,24.936216354370117,25.457555753963696,24.904620235832244,25.263464327597138,213292400
241,2015-12-16,25.128049850463867,25.27474709568018,24.554805014707856,25.067114972346562,224954000
242,2015-12-17,24.59542465209961,25.333422023816897,24.59542465209961,25.281513140894017,179091200
243,2015-12-18,23.929651260375977,24.717300347813,23.87999972261409,24.579632522917873,385813200
244,2015-12-21,24.223047256469727,24.232074965876144,23.825836651884952,24.21176218924683,190362400
245,2015-12-22,24.200471878051758,24.311058273195176,24.02443417808636,24.238838340591045,131157600
246,2015-12-23,24.511919021606445,24.566083538400644,24.193698826490273,24.20949688229937,130629600
247,2015-12-24,24.381019592285156,24.59993673598354,24.36296417959976,24.59993673598354,54281600
248,2015-12-28,24.10794448852539,24.304293280693386,23.96350459147976,24.28172314776925,106816800
249,2015-12-29,24.541259765625,24.696984701123718,24.11696785959983,24.139536266605376,123724800
250,2015-12-30,24.22077751159668,24.53222557846863,24.189181405762945,24.50514418595893,100855200
251,2015-12-31,23.7558650970459,24.155331186933395,23.656562052885878,24.150818194861966,163649200
252,2016-01-04,23.776180267333984,23.780694982047198,23.020127407631637,23.157796934778954,270597600
253,2016-01-05,23.18035888671875,23.88901737571617,23.112653681609807,23.866448974013185,223164000
254,2016-01-06,22.726722717285156,23.103622020813788,22.539403465549924,22.69512661593905,273829600
255,2016-01-07,21.767559051513672,22.598089134324233,21.763046059055895,22.27084294257667,324377600
256,2016-01-08,21.882665634155273,22.36789423304112,21.837528810851236,22.24150975030227,283192000
257,2016-01-11,22.236989974975586,22.35660407918737,21.96842128840713,22.336293029880032,198957600
258,2016-01-12,22.55971908569336,22.724471694885743,22.306948501764648,22.692875587126995,196616800
259,2016-01-13,21.979707717895508,22.837320993675295,21.95939666732652,22.640972228879306,249758400
260,2016-01-14,22.46041488647461,22.677076359691814,21.607316577419446,22.108343005749276,252680400
261,2016-01-15,21.92102813720703,22.051927311691813,21.52156198552797,21.711138675312167,319335600
262,2016-01-19,21.814956665039062,22.264074350916722,21.553158313482385,22.20990982785157,212350800
263,2016-01-20,21.844295501708984,22.160258377469596,21.083727931282407,21.462883037823314,289337600
264,2016-01-21,21.73370933532715,22.090294316035074,21.426774163732585,21.905230614502393,208646000
265,2016-01-22,22.889232635498047,22.89826034480261,22.20088658915535,22.259564116845755,263202000
266,2016-01-25,22.442363739013672,22.914049749437755,22.390454860586807,22.911792392499496,207178000
267,2016-01-26,22.566495895385742,22.767357661587205,22.133176246177587,22.552955194428996,300308000
268,2016-01-27,21.083724975585938,21.80818161437232,21.065669563077257,21.675026821303355,533478800
269,2016-01-28,21.234926223754883,21.331971872729177,20.851258340009903,21.167221038195393,222715200
270,2016-01-29,21.968425750732422,21.968425750732422,21.293620444216288,21.39292351929162,257666000
271,2016-02-01,21.763044357299805,21.826236577921428,21.53058652207361,21.772072063368448,163774000
272,2016-02-02,21.322956085205078,21.67502803961913,21.27781755139622,21.535101167600182,149428800
273,2016-02-03,21.744991302490234,21.855577700566506,21.232681411033212,21.44031350754431,183857200
274,2016-02-04,21.919710159301758,22.085356766465924,21.599764974508048,21.751795677432735,185886800
275,2016-02-05,21.334280014038086,21.99232560862704,21.259400318732908,21.9015604005454,185672400
276,2016-02-08,21.558921813964844,21.7154900054156,21.11190464381831,21.132325904406695,216085600
277,2016-02-09,21.554378509521484,21.7699460293937,21.3138522529585,21.395540742206652,177324800
278,2016-02-10,21.391006469726562,21.86298413186225,21.352431821787203,21.765411843355377,169374400
279,2016-02-11,21.26167106628418,21.493122464721772,21.00979840215052,21.282094063182832,200298800
280,2016-02-12,21.327470779418945,21.443196451353334,21.105097859767017,21.37285424449232,161405600
281,2016-02-16,21.928789138793945,21.976440480596768,21.468157770164417,21.56119084762643,196231600
282,2016-02-17,22.264625549316406,22.285046816212613,21.81760824109299,21.9356018226329,179452800
283,2016-02-18,21.842565536499023,22.439343908551155,21.803989152648878,22.4279976077948,156084000
284,2016-02-19,21.792640686035156,21.9560176929772,21.738182260788516,21.783563993293694,141496800
285,2016-02-22,21.983247756958008,21.987786969284326,21.765412307755714,21.853907904894076,137123200
286,2016-02-23,21.486310958862305,21.897021375759717,21.454543397953238,21.874330508139273,127770400
287,2016-02-24,21.806259155273438,21.86979428577765,21.17544360069238,21.32520646362585,145022800
288,2016-02-25,21.956018447875977,21.956018447875977,21.613380642714183,21.794911041380583,110330800
289,2016-02-26,21.990053176879883,22.241924023591572,21.915171765888896,22.0558561646213,115964400
290,2016-02-29,21.940135955810547,22.289580868475824,21.931059262224167,21.97871060515094,140865200
291,2016-03-01,22.81147575378418,22.865934179297124,22.105778903304373,22.157969454022457,201628400
292,2016-03-02,22.861400604248047,22.893168168824754,22.609527962816713,22.806942169431185,132678400
293,2016-03-03,23.03158187866211,23.079233219632314,22.793323442608855,22.8228231283539,147822800
294,2016-03-04,23.37421417236328,23.542128629174623,23.002078494456086,23.228990577628853,184220400
295,2016-03-07,23.115535736083984,23.333371139494535,22.909044898699943,23.233529263730656,143315600
296,2016-03-08,22.924938201904297,23.0905848617785,22.781984145916166,22.868210154594347,126247600
297,2016-03-09,22.945356369018555,23.04973574635203,22.7524796638044,22.988468498680962,108806800
298,2016-03-10,22.956703186035156,23.199499131946006,22.725253540790277,23.011163351788888,134054400
299,2016-03-11,23.204036712646484,23.208574193872277,23.03158299562731,23.199497500218392,109632800
300,2016-03-14,23.263032913208008,23.351530244630737,23.09511840653368,23.124618094075363,100304400
301,2016-03-15,23.73046875,23.86661566901784,23.564822148873592,23.58978261933376,160270800
302,2016-03-16,24.045881271362305,24.123030572857438,23.732741390417143,23.737280602977062,153214000
303,2016-03-17,24.007307052612305,24.15933778326067,23.81669993931986,23.943770194046568,137682800
304,2016-03-18,24.034536361694336,24.16614583430874,23.86889144892315,24.129839056538234,176820800
305,2016-03-21,24.03226661682129,24.427093272745285,23.857543291998166,24.036804098088368,142010800
306,2016-03-22,24.216060638427734,24.345400471784775,23.873422867842528,23.88249955998011,129777600
307,2016-03-23,24.08218765258789,24.2954856434828,24.029998823668357,24.16160829597383,102814000
308,2016-03-24,23.977800369262695,24.109409798237998,23.8008092143244,23.9324186432997,104532000
