,Price,Close,High,Low,Open,Volume,ret,sma_10,sma_50,ema_10,ema_50,rsi_14,macd,macd_sig,atr_14,bb_width,obv
13,2015-01-20,24.15306282043457,24.208602423426765,23.659870874674425,23.95756233314418,199599600.0,0.025757086669823126,24.18660831451416,24.14658244450887,24.118950665113957,24.233369052037737,62.49024764392828,0.893653074983181,0.9992046245995062,0.6865555698865689,0.1195654853965706,138154400.0
14,2015-01-21,24.33745765686035,24.672915679210643,24.05309343135395,24.204161237587133,194303600.0,0.007634428718074515,24.259699440002443,24.16126515315129,24.158679209067845,24.23745095810921,62.49024764392828,0.893653074983181,0.9992046245995062,0.6865555698865689,0.1195654853965706,332458000.0
15,2015-01-22,24.970609664916992,24.98616068833683,24.375224961946195,24.49519072615685,215185600.0,0.026015536091879454,24.3630033493042,24.219075475420272,24.306302928313144,24.26620227994481,62.49024764392828,0.893653074983181,0.9992046245995062,0.6865555698865689,0.1195654853965706,547643600.0
16,2015-01-23,25.099458694458008,25.27051992974988,24.77732797289847,24.94839090312455,185859200.0,0.005160027378988907,24.387219047546388,24.277767690022788,24.45051306761221,24.298879002082582,62.49024764392828,0.893653074983181,0.9992046245995062,0.6659710474727862,0.1195654853965706,733502800.0
17,2015-01-26,25.126121520996094,25.406041655556358,25.05947499986668,25.26830279999363,222460000.0,0.00106228691473631,24.41143455505371,24.330789804458618,24.57335096822746,24.33131988517723,62.80968088849617,0.893653074983181,0.9992046245995062,0.6331195259182444,0.1195654853965706,955962800.0
18,2015-01-27,24.24637222290039,24.9883823005039,24.221934658687037,24.975051641429268,382274800.0,-0.035013334523617545,24.408991050720214,24.32582406436696,24.5139002872589,24.32798860430363,48.21858780987008,0.893653074983181,0.9992046245995062,0.6601500593328055,0.1195654853965706,573688000.0
19,2015-01-28,25.617088317871094,26.241354665962845,25.617088317871094,26.132495813648266,585908400.0,0.056532832308665126,24.522070121765136,24.39756096733941,24.71447992918839,24.378541534247454,62.74164828282474,0.893653074983181,0.9992046245995062,0.7895959940831976,0.1195654853965706,1159596400.0
20,2015-01-29,26.414644241333008,26.479070405462604,25.67263401906,25.84147494247085,337745600.0,0.0311337460981278,24.724234962463377,24.50372324491802,25.02360071321468,24.4583886992312,68.31085232493984,0.893653074983181,0.9992046245995062,0.796440802793791,0.1195654853965706,1497342000.0
21,2015-01-30,26.028079986572266,26.65900905394729,25.959209727294347,26.30355593888149,334982000.0,-0.014634467579005106,24.953946685791017,24.579941082000733,25.206233308370606,24.519945220303402,63.366869270756595,0.893653074983181,0.9992046245995062,0.7875090144217773,0.1195654853965706,1162360000.0
22,2015-02-02,26.35465431213379,26.47462006941656,25.788151324610777,26.225803709068003,250956400.0,0.012547000229367722,25.234754943847655,24.664451235816593,25.415037127236637,24.591894596453614,65.630010703143,0.893653074983181,0.9992046245995062,0.7783626929086541,0.1312550761091915,1413316400.0
23,2015-02-03,26.359094619750977,26.45684316364364,26.128049679300357,26.325770520611485,207662800.0,0.00016848286320114703,25.4553581237793,24.741480480540883,25.586683944057427,24.66119655815155,65.66107346573577,0.893653074983181,0.9992046245995062,0.7384294373460485,0.1366696618035379,1620979200.0
24,2015-02-04,26.561260223388672,26.77231173990993,26.283562197650888,26.325772839941987,280598800.0,0.007669671760509145,25.677738380432128,24.82060133892557,25.76387963120856,24.735708858749085,67.11819321828838,0.893653074983181,0.9992046245995062,0.7166307036095187,0.14022188293064564,1901578000.0
25,2015-02-05,26.75083541870117,26.8155158139374,26.596940626531413,26.768676936789404,168984800.0,0.007137281654488792,25.855760955810545,24.901027758916218,25.943326138025398,24.8147334297276,68.469334003121,0.893653074983181,0.9992046245995062,0.6768932052104927,0.1459586112026338,2070562800.0
26,2015-02-06,26.525583267211918,26.81998973932079,26.41852559479779,26.768690881333526,174826400.0,-0.008420378203657153,25.998373413085936,24.966009979248046,26.049191070604763,24.881825580217182,65.04908113429484,0.8857621581261697,0.9992046245995062,0.6535608821134433,0.15400387913954083,1895736400.0
27,2015-02-09,26.701770782470703,26.7285339137895,26.4140552094305,26.4408200423726,155559200.0,0.006642173085655401,26.155938339233398,25.032770010141228,26.167841927307663,24.953195980305555,66.4603554395525,0.8835405047331832,0.9992046245995062,0.6252129117773002,0.16021153811631064,2051295600.0
28,2015-02-10,27.214757919311523,27.24375358814784,26.799913958477497,26.80214308560048,248034000.0,0.019211727230374898,26.45277690887451,25.113584377147532,26.35819028949018,25.04188468379599,70.22959397291689,0.9126531062418444,0.9992046245995062,0.6183383899681801,0.16480558103592927,2299329600.0
29,2015-02-11,27.85264205932617,27.861563673729854,27.321818764486487,27.382037534681427,294247200.0,0.02343890553448591,26.67633228302002,25.21140786579677,26.629908793096725,25.152110463228546,74.12377469653099,0.9759468638211146,0.9992046245995062,0.6206637274280182,0.17457009013440764,2593576800.0
30,2015-02-12,28.205028533935547,28.43252536943908,28.006527360742812,28.115814122005208,297898000.0,0.012651815000487066,26.855370712280273,25.314636164698108,26.91629420052196,25.271832740511172,75.99208057246852,1.0425246905107954,0.9992046245995062,0.6173664228957202,0.185344935569156,2891474800.0
31,2015-02-13,28.34331321716309,28.387919575872782,28.024372817680565,28.387919575872782,217088800.0,0.004902837912791336,27.086894035339355,25.41559206644694,27.17575220354762,25.392282955281836,76.70294631882389,1.0938374389666095,0.9992046245995062,0.5970354600017589,0.18769973265371462,3108563600.0
32,2015-02-17,28.510587692260746,28.74477531375392,28.307624860083543,28.434754845619533,252609600.0,0.005901726231369642,27.30248737335205,25.51543063502158,27.418449565131823,25.514569415555517,77.568188512113,1.1349181836167972,0.9992046245995062,0.5843387649836828,0.1835378105070404,3361173200.0
33,2015-02-18,28.70909309387207,28.72247466222771,28.4258374184376,28.465983825128166,179566800.0,0.006962515250613643,27.53748722076416,25.615232586860657,27.653112024902775,25.639844853920874,78.58464614310385,1.1700056003958608,0.9992046245995062,0.5616729172950523,0.1834430422072161,3540740000.0
34,2015-02-19,28.64887046813965,28.778231291214368,28.622107333450757,28.65556125181187,149449600.0,-0.00209768471388172,27.746248245239258,25.707161007505476,27.834159014582205,25.75784585840004,77.43820372664362,1.1793582604874615,1.0352353517770974,0.5299559969850974,0.18127238908650678,3391290400.0
35,2015-02-20,28.883058547973636,28.883058547973636,28.559658186966203,28.68678648192903,195793600.0,0.008174426286524206,27.959470558166505,25.800569758695715,28.024868020653372,25.880403218775474,78.73724756887789,1.1919275331900003,1.066573788059678,0.5139105912050376,0.18222827914334908,3587084000.0
36,2015-02-23,29.66368103027344,29.66368103027344,28.918744293360135,28.999037099947905,283896400.0,0.027027002040078907,28.273280334472656,25.910944366455077,28.322834022402475,26.028767054520493,82.37921696225207,1.2504639131467918,1.1033518130771007,0.5345002515024743,0.18565790474477825,3870980400.0
37,2015-02-24,29.478561401367188,29.797503500842662,29.25552620571192,29.650299454930902,276912400.0,-0.006240615543206762,28.550959396362305,26.01004483964708,28.53296627312333,26.16405310733801,78.9266921360891,1.267308070486262,1.136143064558933,0.5350741541508964,0.18805732949760773,3594068000.0
38,2015-02-25,28.72470474243164,29.35143657494631,28.581962336489088,29.342513260248232,298846800.0,-0.025573047770933055,28.701954078674316,26.083414026208825,28.567827812997564,26.264470818518152,66.67244773010898,1.2059260891079582,1.1500996694687382,0.562676075686795,0.16951965592711865,3295221200.0
39,2015-02-26,29.08824157714844,29.18860670614109,28.23847826670001,28.72469322207361,365150000.0,0.01265589456798799,28.825514030456542,26.16248843544408,28.66244849738863,26.375206926699732,69.15920041187273,1.1730921350811876,1.154698162591228,0.5921126929577066,0.1611787994313313,3660371200.0
40,2015-02-27,28.651103973388672,29.12170839275284,28.602035955957557,28.994576692159352,248059200.0,-0.015027983131960188,28.870121574401857,26.226299090263172,28.660385856661364,26.46445779127577,63.06557228851812,1.0991275800870035,1.1435840460903832,0.586633966281267,0.15994734253474227,3412312000.0
41,2015-03-02,28.79161071777344,29.057023127860493,28.61541442209414,28.827297163536542,192386800.0,0.004904060399043342,28.91495132446289,26.290431880950926,28.684244922318104,26.555718690354112,64.15870615538088,1.0398609872067297,1.1228394343136525,0.5757114661568604,0.1501658353188242,3604698800.0
42,2015-03-03,28.85183525085449,28.88752170166565,28.568579577817705,28.76262252707385,151265200.0,0.002091738932961773,28.949076080322264,26.352905133875407,28.7147158911429,26.645762477040403,64.6417578336316,0.9863810155126203,1.095547750553446,0.5564478764162275,0.14229305443421453,3755964000.0
43,2015-03-04,28.6689453125,28.89644218688216,28.61988069571888,28.79384789282073,126665200.0,-0.006338936042173282,28.94506130218506,26.40804894765218,28.706393967753282,26.72510298039176,61.91283254877127,0.918650432743803,1.0601682869915174,0.535525182035376,0.13227238656485976,3629298800.0
44,2015-03-05,28.19388771057129,28.715789396216216,28.048914452906374,28.67787381084009,226068400.0,-0.016570459664645543,28.899563026428222,26.449580081673556,28.61321101190201,26.782702381575273,55.37365916631509,0.8172198776258384,1.0115786051183817,0.5453115874312741,0.12295573380488516,3403230400.0
45,2015-03-06,28.236255645751957,28.854062393731382,28.160424495428032,28.63771798003012,291368400.0,0.001502734763492164,28.834882736206055,26.49018634449352,28.544673672602,26.839704470366517,55.82181163358248,0.731818225252951,0.9556265291452956,0.5563289452257039,0.11175775192546566,3694598800.0
46,2015-03-09,28.35669708251953,28.89867442434371,27.892783427198985,28.539585890648485,354114000.0,0.0042654889613771285,28.704184341430665,26.531664360894098,28.51049611076882,26.89919437672546,57.13950690914667,0.6661761538168705,0.8977364540796106,0.5896265689756437,0.0934546314936509,4048712800.0
47,2015-03-10,27.770116806030277,28.3745420717025,27.611761997824523,28.19388408094818,275426400.0,-0.020685775736936973,28.53333988189697,26.558587240136188,28.375881691725446,26.933348197482513,49.40990208598743,0.5603627008200327,0.8302617034276951,0.6024177493498211,0.07918689203922043,3773286400.0
48,2015-03-11,27.263822555541992,27.8281013430904,27.234828591930796,27.823641387774657,275756000.0,-0.018231621207237536,28.38725166320801,26.57359224684695,28.17368912151027,26.946307976229946,43.890956962209735,0.4306863777685166,0.7503466382958595,0.6017438374495732,0.07979905797188473,3497530400.0
49,2015-03-12,27.756732940673828,27.857099812428256,27.12777367718288,27.2794376975379,193450800.0,0.01807928378816559,28.254100799560547,26.598241011301678,28.09787890681273,26.978089347384607,49.77300945635719,0.3635004986615371,0.672977410368995,0.6111243830583825,0.07931349716564796,3690981200.0
50,2015-03-13,27.564912796020508,27.96860756619298,27.33964852439388,27.74557242085113,207309200.0,-0.006910760897664292,28.145481681823732,26.617969006908183,28.00097597757778,27.001102031644837,47.67828183245769,0.2914176416833065,0.5966654566318573,0.612432940449727,0.08508575531808692,3483672000.0
51,2015-03-16,27.868244171142575,27.868244171142575,27.40433230477865,27.62959660422218,143497200.0,0.011004256656522271,28.053145027160646,26.64297451019287,27.976842921862286,27.035107605742787,51.17742824609089,0.2558188447251091,0.5284961342505077,0.6015568446068515,0.08639842724303133,3627169200.0
52,2015-03-17,28.33439445495605,28.396844044080183,28.024375636358634,28.080134441165704,204092400.0,0.01672693410287307,28.0014009475708,26.72389087677002,28.041852291515696,27.08606003120213,56.04267302715365,0.2621985125438293,0.47523660990917205,0.5962238591937996,0.08509502216575976,3831261600.0
53,2015-03-18,28.653335571289062,28.807230420754014,28.184961940040974,28.325473518928288,261083600.0,0.011256323717806715,27.999839973449706,26.82487098693848,28.153031069656308,27.147521817087892,59.04952615324777,0.2896514067241682,0.43811956927217127,0.5981244882616946,0.08401383108296255,4092345200.0
54,2015-03-19,28.43699073791504,28.827302375494263,28.4146875560924,28.715784764757345,183238000.0,-0.007550424027798153,28.02415027618408,26.921479873657226,28.2046601002488,27.19808922574778,56.23929829689201,0.2906009364626989,0.40861584271027684,0.5846076723181848,0.08446515668161776,3909107200.0
55,2015-03-20,28.080135345458984,28.637721709862536,27.915089754369557,28.604267787199888,274780400.0,-0.012548985782108724,28.008538246154785,27.004331169128417,28.18201923574156,27.232679269658025,51.855501869760005,0.25956608160080563,0.37880589048838265,0.5946501476564755,0.08515856619507449,3634326800.0
56,2015-03-23,28.3723087310791,28.515051128701085,28.21841389235832,28.35223637904957,150838800.0,0.01040498494845643,28.010099411010742,27.07463130950928,28.21661732580293,27.277370621086302,54.95165477377088,0.2556002849738519,0.35416476938547653,0.5830435127667919,0.07409465421341724,3785165600.0
57,2015-03-24,28.25632667541504,28.557422117693964,28.227331013820923,28.37676587330061,131369200.0,-0.004087861046606189,28.05872039794922,27.142078514099122,28.22383720755058,27.31576105458939,53.481331671338395,0.2403282257974979,0.3313974606678808,0.5646861031486057,0.06488799658754354,3653796400.0
58,2015-03-25,27.51808357238769,28.28532523861502,27.51808357238769,28.22287565213114,206620800.0,-0.026126648078062864,28.08414649963379,27.20702404022217,28.09551836479369,27.32369527097364,45.192526893221185,0.16673296636315627,0.29846456180693587,0.5793692857784541,0.06933773719877362,3447175600.0
59,2015-03-26,27.70989227294922,27.85263466225091,27.3441146876607,27.379801135797877,190291600.0,0.006970278291980714,28.079462432861327,27.271495933532716,28.025404529912876,27.338840251443273,47.47048975021438,0.12247375099513746,0.2632663996445762,0.574238887517818,0.06460033223071185,3637467200.0
60,2015-03-27,27.48908805847168,27.81248841380429,27.413256908193112,27.78349445074899,158184800.0,-0.007968425582552396,28.071879959106447,27.333417778015136,27.927892444196292,27.344732322307134,45.14435917224176,0.06878800388528816,0.2243707204927186,0.5615785707328949,0.066384681504234,3479282400.0
61,2015-03-30,28.18495750427246,28.191648287696417,27.6563634926748,27.66751593279703,188398800.0,0.025314388179069613,28.103551292419432,27.42249767303467,27.974631546028323,27.37768232944303,52.966455805478304,0.08145356517210445,0.1957872894285958,0.5717681082071696,0.06090686055255498,3667681200.0
62,2015-03-31,27.75227165222168,28.211723646988165,27.73665925535943,28.12250922136517,168362400.0,-0.015351658840897398,28.045339012145995,27.506611671447754,27.934202474427114,27.3923721068069,48.34981281561243,0.05593222966146172,0.167816277475169,0.5647847019751318,0.05703009159833658,3499318800.0
63,2015-04-01,27.71211814880371,27.90615934721872,27.4556273789328,27.839248119731284,162485600.0,-0.0014468546546803074,27.951217269897462,27.577792778015137,27.893823506131948,27.404911167277362,47.93228163598099,0.03209634852250076,0.14067229168463535,0.5565404820295448,0.053674412096837675,3336833200.0
64,2015-04-02,27.950767517089844,28.00429548158997,27.69873838684608,27.886087113408173,128880400.0,0.00861173321377584,27.90259494781494,27.650058975219725,27.904176962669748,27.42631729864256,50.65949570199715,0.032093298963264516,0.11895649314036119,0.5384432821131054,0.05273265195188762,3465713600.0
65,2015-04-06,28.40353775024414,28.43922420577107,27.729972067600038,27.761196865374167,148776000.0,0.016198847952116457,27.93493518829346,27.71871753692627,27.99496983313782,27.464639669293604,55.42931822137127,0.06784359726433564,0.10873391396515608,0.5507511562954341,0.05300640597913178,3614489600.0
66,2015-04-07,28.10465812683105,28.575260701027503,28.09796734497193,28.46820478803545,140049200.0,-0.010522619613133277,27.90817012786865,27.77882152557373,28.014913159263862,27.48973843233429,51.86500252756658,0.07123769466653229,0.10123467010543133,0.5454613715682133,0.05229090787868571,3474440400.0
67,2015-04-08,28.013219833374023,28.191648667996017,27.872708274705047,28.06897863149046,149316800.0,-0.0032534924653551123,27.88385944366455,27.836563491821288,28.014605281829347,27.510267114728006,50.78897698843239,0.06579083936778574,0.0941459039579022,0.5291588213339742,0.052113008854642116,3325123600.0
68,2015-04-09,28.227331161499023,28.23179281790146,27.80356569092795,28.06897639167934,129936000.0,0.0076432244989530496,27.954784202575684,27.916182670593262,28.05328271449656,27.53838727342491,53.23556093621857,0.07785371293722676,0.09088746575376712,0.5218987661466254,0.0468124773474188,3455059600.0
69,2015-04-10,28.347774505615234,28.37230851454649,27.93739054098992,28.091283676912617,160752000.0,0.004266905129185261,28.018572425842287,27.970796394348145,28.106826676518136,27.57012794919708,54.60283111465838,0.09602547651302018,0.09191506790561774,0.5156453426580738,0.04684039686005957,3615811600.0
70,2015-04-13,28.292016983032227,28.67563953079171,28.23848900731811,28.631029764719884,145460400.0,-0.0019669100504507986,28.09886531829834,28.00834384918213,28.140497641338875,27.598437323072968,53.81836451893939,0.10472041225366269,0.09447613677522673,0.5100046393714177,0.04473306509222583,3470351200.0
71,2015-04-14,28.16934585571289,28.3901502226733,28.08236226564899,28.325469811821563,102098400.0,-0.0043358919016945885,28.097304153442384,28.051169166564943,28.14574277122506,27.620825892980417,52.04672139990542,0.1005535578796497,0.09569162099611134,0.49547945834545154,0.044424340370071556,3368252800.0
72,2015-04-15,28.276397705078125,28.354459671837148,28.10466137820827,28.193875783771407,115881600.0,0.0038002958930452024,28.149716758728026,28.08960403442383,28.169498213743797,27.646534591494053,53.48574628624724,0.10468276756014205,0.09748985030891749,0.4778393103357717,0.04398466372666867,3484134400.0
73,2015-04-16,28.140350341796875,28.34777314266417,28.126968774522695,28.16488434954854,113476000.0,-0.0048113399981221106,28.192539978027344,28.125229148864747,28.164198600662537,27.665899915035343,51.375716766032326,0.09587215622116574,0.09716631149136715,0.45939082034118955,0.0403716753302868,3370658400.0
74,2015-04-17,27.823638916015625,28.13365768243695,27.75895850913028,28.00206774201819,207828000.0,-0.0112547079881532,28.17982711791992,28.150476722717286,28.102278657999463,27.672085758211043,46.751828237387485,0.06261196629245447,0.09025544245158462,0.4537944361079966,0.039669552126493264,3162830400.0
75,2015-04-20,28.45928955078125,28.57526709942881,27.917313977736782,28.00652839295522,188217200.0,0.022845704571005543,28.18540229797363,28.184645805358887,28.167189729414332,27.702956495174583,55.42336684667553,0.08654705939180474,0.08951376583962865,0.4751569880574946,0.040843741320000286,3351047600.0
76,2015-04-21,28.305397033691406,28.5931109339447,28.25186736244214,28.57080945669272,129740400.0,-0.0054074616590567,28.205476188659667,28.220242080688475,28.19231833019198,27.726581614332105,53.16596506273813,0.09203700778564894,0.09001841422883272,0.4655547166599665,0.04060711574012381,3221307200.0
77,2015-04-22,28.686782836914062,28.742541630114875,28.173802960440604,28.32323611782918,150618000.0,0.013473960558429976,28.272832489013673,28.259942321777345,28.28222096777781,27.76423656423728,57.757875554304476,0.12571333333379542,0.09715739804982526,0.47295148438817164,0.044084876578488,3371925200.0
78,2015-04-23,28.92097282409668,29.088249217436424,28.57972925394336,28.615415701301764,183083600.0,0.008163689477276082,28.342196655273437,28.294066619873046,28.398357668926693,27.809598770506277,60.32994741416232,0.16934711063726837,0.11159534056731388,0.4755005654937541,0.04687094533656737,3555008800.0
79,2015-04-24,29.057018280029297,29.135081941706208,28.82283069824478,29.103857157684686,178103600.0,0.004704041484360655,28.413121032714844,28.31815414428711,28.51811414367262,27.858517182644434,61.78562278322699,0.2124558658566933,0.13176744562518977,0.46380378685047646,0.051867308308654415,3733112400.0
80,2015-04-27,29.58561897277832,29.69267832293052,29.251066160858866,29.5097878188559,387816800.0,0.018191842248050927,28.542481231689454,28.345765953063964,28.712205930782744,27.926246664610467,66.87217037399701,0.28597695878800167,0.16260934825775217,0.4761145271669739,0.06021788212307163,4120929200.0
81,2015-04-28,29.11947250366211,30.007151565548995,28.898669853939023,29.989311746038386,475696000.0,-0.01575584643150818,28.637493896484376,28.361289138793946,28.78625439857899,27.973039834769356,59.36761015197212,0.3031344846731976,0.19071437554084125,0.5214041776163646,0.06547249313038514,3645233200.0
82,2015-04-29,28.691251754760746,29.34920500040265,28.615420593594692,29.030266256132062,253544400.0,-0.014705649247166441,28.678979301452635,28.364902420043947,28.768981190612035,28.00120500810235,53.43512513312944,0.2789624069253307,0.20836398181773916,0.5366117865195393,0.06408525900299374,3391688800.0
83,2015-04-30,27.912857055664062,28.69124946723609,27.785727053191707,28.69124946723609,332781600.0,-0.027130036212781317,28.656229972839355,28.348977699279786,28.61332225698513,27.997740382516536,44.69255519821808,0.19475094657469327,0.20564137476913,0.5630233337516453,0.06394524763048046,3058907200.0
84,2015-05-01,28.76038932800293,29.023572642555443,27.94631218188357,28.12473932691889,234050400.0,0.030363508495339975,28.749905014038085,28.35120807647705,28.64006172444291,28.02764818430032,53.595151863655154,0.19416333473071745,0.2033457667614475,0.6022277705282207,0.0609269738217059,3292957600.0
85,2015-05-04,28.704626083374023,29.121704171076107,28.60649006273824,28.883054902416664,203953200.0,-0.001938890464692422,28.774438667297364,28.347639427185058,28.65180069879402,28.05419633720517,52.990772222377984,0.18704191750671129,0.20008499691050027,0.5960001833903004,0.06143528001652072,3089004400.0
86,2015-05-05,28.057830810546875,28.6488727707442,28.05336915332445,28.58196152539705,197085600.0,-0.022532788650460045,28.74968204498291,28.315522422790526,28.543806173658176,28.054338865571513,46.4480921327521,0.12773472364406402,0.18561494225721303,0.5999543609147641,0.06315174216848118,2891918800.0
87,2015-05-06,27.881629943847656,28.26971070308034,27.51362153519884,28.22733347190532,288564000.0,-0.006279917641850763,28.66916675567627,28.283583793640137,28.423410495510808,28.04756596668038,44.82442842264164,0.06575739750622489,0.16164343330701542,0.6111259118584869,0.06466376560010542,2603354800.0
88,2015-05-07,28.05408477783203,28.237737504672765,27.776364686526524,27.94433980407834,175763600.0,0.006185249367834267,28.582477951049803,28.270171394348143,28.356260365023754,28.047821606333386,46.78513751906819,0.030207372074976035,0.13535622106060755,0.6004122849903929,0.06515333068315518,2779118400.0
89,2015-05-08,28.58264541625977,28.58264541625977,28.24445504869353,28.372116064317304,222201600.0,0.018840772836239417,28.535040664672852,28.260059471130372,28.3974212834303,28.068795089075596,52.371594914015965,0.0441749259042723,0.1171199620293405,0.5952724614873447,0.06393770435184296,3001320000.0
90,2015-05-11,28.29149436950684,28.56921280416318,28.136956685583847,28.53113884714005,168143200.0,-0.010186287606090638,28.405628204345703,28.252867279052733,28.378161844535125,28.077528394190548,49.30136624773464,0.031389023597601096,0.09997377434299262,0.5845732904331322,0.06459716890794273,2833176800.0
91,2015-05-12,28.190704345703125,28.41690960439626,27.95553850040013,28.13023234720522,192640000.0,-0.0035625556744131037,28.312751388549806,28.24084915161133,28.344078662929306,28.081966666798884,48.24691062451353,0.012973639280701832,0.08257374733053448,0.5757619548141507,0.06473035579548833,2640536800.0
92,2015-05-13,28.222063064575195,28.48634401421668,28.19070784247633,28.253418286674066,138776800.0,0.001112377984158197,28.26583251953125,28.22825370788574,28.321894008683103,28.08746064318227,48.615149720128564,0.0008993341073413319,0.06623886468589585,0.5557296193505085,0.06484767030820968,2779313600.0
93,2015-05-14,28.880523681640625,28.880523681640625,28.479624536905582,28.535616247578584,180814000.0,0.02333141328324584,28.362599182128907,28.232485275268555,28.42346304012992,28.118561154494362,55.73696889343779,0.04395593245129348,0.06178227823897538,0.5630755840925529,0.0635875603631263,2960127600.0
94,2015-05-15,28.84021377563477,29.001470189666254,28.71479287971319,28.90740451772507,152832000.0,-0.001395747059513397,28.37058162689209,28.245411796569826,28.4992359011308,28.146861257284183,55.23228951740798,0.07397320722798284,0.06422046403677688,0.5433127744127672,0.060480644433546144,2807295600.0
95,2015-05-18,29.15825080871582,29.276952990490543,28.7483909779326,28.752871272753428,203531600.0,0.011027554634485348,28.41594409942627,28.2638516998291,28.619056793418984,28.186523592634444,58.430435449503015,0.12201849116230434,0.07578006946188237,0.5422581537654071,0.06230946494064965,3010827200.0
96,2015-05-19,29.131370544433597,29.312783150651597,29.035063019457528,29.270228901299124,178532800.0,-0.0009218750623473104,28.523298072814942,28.279345169067383,28.712204748148913,28.223576414273627,58.05295173187174,0.15612598893263652,0.0918492533560332,0.5233460155616374,0.06363430684488244,2832294400.0
97,2015-05-20,29.12912368774414,29.33517274939842,28.96786730602124,29.11568622551097,145819600.0,-7.712842367058048e-05,28.64804744720459,28.30652530670166,28.78800819171168,28.259088072056784,58.01921077153061,0.1808899374904911,0.10965739018292478,0.5121911877742182,0.06532346666791762,2686474800.0
98,2015-05-21,29.427000045776367,29.48075331231974,29.077612356900516,29.131365623443884,158921600.0,0.01022606657259506,28.785338973999025,28.349788856506347,28.90418852881435,28.304888541614414,61.23589370236154,0.22199268429490715,0.13212444900532128,0.5043959982142964,0.06820003144827187,2845396400.0
